src_port,dst_port,packet_size,duration_ms,protocol,label,reason,confidence_score
8080,41919,1414,452,UDP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (1414) is within the normal range, duration_ms (452) is within the normal range, and the protocol (UDP) is a normal protocol.",0.5942158869336949
8080,60202,294,473,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is in the list of normal src_port values, the packet_size (294 bytes) is within the normal range, the duration_ms (473 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.6173937066259618
6666,64689,1480,416,TCP,Label: Suspicious Port,"Reason: The src_port value of 6666 is listed as a suspicious src_port value, which deviates from the normal src_port values.",0.6243704027805433
80,12668,1485,2812,TCP,Label: Oversized Packet and Long Duration,"Reason: The packet_size of 1485 bytes exceeds the normal range of 100 to 1500 bytes, and the duration_ms of 2812 ms exceeds the normal range of 50 to 500 ms.",0.5990262534570038
443,65133,1337,452,TCP,Label: Oversized Packet,Reason: The packet size of 1337 bytes exceeds the normal range of 100 to 1500 bytes.,0.5819263001015866
443,58784,5490,92,TCP,Label: Oversized Packet,Reason: The packet size of 5490 bytes exceeds the normal range of 100 to 1500 bytes.,0.5847745946794829
src_port,dst_port,packet_size,duration_ms,protocol,label,reason,confidence_score
8080,9527,111,187,UDP, Label: Oversized Packet,Reason: The packet size of 111 bytes is outside the normal range of 100 to 1500 bytes.,0.5970972460008105
9999,63044,1464,384,TCP, Label: Suspicious Port,Reason: The src_port value of 9999 is considered suspicious based on the normal src_port values rule.,0.6018103552430514
8080,48723,191,105,TCP, Label: Oversized Packet,Reason: The packet size of 191 bytes is larger than the normal range of 100 to 1500 bytes.,0.5951572731225169
8080,58884,221,437,TCP, Label: Oversized Packet,Reason: The packet size of 221 bytes is larger than the normal range of 100 to 1500 bytes.,0.6076438266253221
src_port,dst_port,packet_size,duration_ms,protocol,label,reason,confidence_score
443,34835,5880,482,TCP,Label: Oversized Packet,Reason: The packet size of 5880 bytes exceeds the normal range of 100 to 1500 bytes.,0.5877436333432374
8080,4040,832,129,UDP,Label: Normal Traffic,"Reason: The src_port (8080) is in the list of normal src_port values, the packet_size (832 bytes) is within the normal range, the duration_ms (129 ms) is within the normal range, and the protocol (UDP) is a normal protocol.",0.5811990497005083
8080,51641,596,50,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (596 bytes) is within the normal range, duration_ms (50 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.6026722093889403
8080,9143,616,76,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is in the list of normal src_port values, packet_size (616) is within the normal range, duration_ms (76) is within the normal range, and the protocol (TCP) is a normal protocol.",0.5838223950920738
9999,61826,1328,374,TCP,Label: Suspicious Port,Reason: The src_port value of 9999 is listed as a suspicious src_port value according to the normal behavior rules.,0.5813276339002352
80,63497,179,485,TCP,Label: Normal Traffic,"Reason: The src_port (80) is a normal value, packet_size (179 bytes) is within the normal range, duration_ms (485 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.5873070018336255
8080,2247,1241,155,TCP,Label: Oversized Packet,Reason: The packet size of 1241 bytes exceeds the normal range of 100 to 1500 bytes.,0.5934060919993014
443,58241,5700,475,TCP,Label: Oversized Packet,Reason: The packet size of 5700 bytes exceeds the normal range of 100 to 1500 bytes.,0.5986253338163672
8080,58493,1416,191,UDP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (1416) is within the normal range, duration_ms (191) is within the normal range, and the protocol (UDP) is a normal protocol.",0.5893868900026434
8080,50286,328,96,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is in the list of normal src_port values, packet_size (328 bytes) is within the normal range, duration_ms (96 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.5858998798912116
9999,65234,599,252,TCP,Label: Suspicious Port,Reason: The src_port value of 9999 is listed as a suspicious src_port value according to the normal behavior rules.,0.5910880547709895
8080,20740,140,484,UDP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (140 bytes) is within the normal range, duration_ms (484 ms) is within the normal range, and the protocol (UDP) is a normal protocol.",0.6142411495477292
8080,5913,1409,361,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (1409 bytes) is within the normal range, duration_ms (361 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.5874158999639755
8080,14239,841,465,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (841 bytes) is within the normal range, duration_ms (465 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.58267473900746
6666,62329,283,352,TCP,Label: Suspicious Port,"Reason: The src_port value of 6666 is listed as a suspicious src_port value, indicating potential malicious activity.",0.5862991648243295
22,2857,1498,289,TCP,Label: Oversized Packet,"Reason: The packet size of 1498 bytes exceeds the normal range of 100 to 1500 bytes, specifically it is slightly above the upper limit, even though all other parameters are within normal ranges.",0.5858840798488927
8080,3048,441,86,UDP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (441 bytes) is within the normal range, duration_ms (86 ms) is within the normal range, and the protocol (UDP) is a normal protocol.",0.5959795307294856
8080,38994,832,494,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is within the normal range, packet_size (832 bytes) is within the normal range, duration_ms (494 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.5869217031055917
8080,59968,350,415,TCP,Label: Normal Traffic,"Reason: The src_port (8080) is in the list of normal src_port values, packet_size (350 bytes) is within the normal range, duration_ms (415 ms) is within the normal range, and the protocol (TCP) is a normal protocol.",0.5976374254150784
8080,17910,1270,67,UDP,Label: Normal Traffic,"Reason: The src_port (8080) is normal, packet_size (1270 bytes) is within the normal range, duration_ms (67 ms) is within the normal range, and the protocol (UDP) is normal.",0.5842975755176162
80,64080,1496,57,UDP,Label: Oversized Packet,"Reason: The packet size of 1496 bytes exceeds the normal packet size range of 100 to 1500 bytes, specifically being slightly above the upper limit.",0.610659628442202
src_port,dst_port,packet_size,duration_ms,protocol,label,reason,confidence_score
8080,55480,923,84,UDP,Label: Normal,"Reason: The incoming data point falls within the normal ranges for all parameters: src_port is one of the typical values (8080), packet_size is well within the normal range (923 bytes), duration_ms is within the normal range (84 ms), and the protocol is UDP, which is considered normal. None of the values are close to the edge of the normal range in a way that would be considered borderline suspicious.",0.591204707309008
8080,5572,1441,273,TCP,Label: Borderline Large Packet,"Reason: The packet size of 1441 bytes is considered borderline suspicious because it is close to the upper limit of the normal range (1500 bytes), even though it is still within the acceptable range. This proximity to the boundary warrants closer inspection, as large packets can potentially be used to evade security controls or transfer malicious data. However, since the packet size is not excessively large and other parameters (source port, duration, and protocol) are within normal ranges, it is not immediately classified as a high-risk anomaly.",0.5978966062240899
8080,56407,1387,117,UDP,Label: Borderline Large Packet,"Reason: The packet size of 1387 bytes is close to the upper limit of the normal range (1500 bytes), which may indicate a potentially risky or borderline suspicious transmission, even though it's still within the acceptable range. All other parameters (src_port, duration_ms, and protocol) are within normal boundaries.",0.5969492088605917
8080,43499,226,50,UDP,Label: Normal,"Reason: The incoming data point falls within the normal ranges for all parameters: src_port is one of the typical values (8080), packet_size is within the normal range (226 bytes), duration_ms is within the normal range (50 ms), and protocol is one of the normal protocols (UDP). None of the values are close to the edge of the normal range or exceed the thresholds, indicating no anomaly.",0.606413884645643
443,60541,6037,70,TCP,Label: Large Packet,"Reason: The packet size of 6037 bytes is significantly above the normal range of 100 to 1500 bytes, indicating a potential anomaly that could be related to malicious activity, such as data exfiltration or denial-of-service attacks. Although other parameters like src_port, duration_ms, and protocol are within normal ranges, the unusually large packet size raises concerns about the nature of the traffic.",0.6070627947691478
8080,34032,404,62,TCP,Label: Normal,"Reason: The incoming data point falls within the normal ranges for all parameters: src_port is one of the typical values (8080), packet_size is within the normal range (404 bytes), duration_ms is within the normal range (62 ms), and the protocol is TCP, which is considered normal. None of the values are close to the edge of the normal range in a way that would be considered borderline suspicious.",0.5820453097332452
443,1612,5502,136,TCP,Label: Large Packet,"Reason: The packet size of 5502 bytes is significantly above the normal range of 100 to 1500 bytes, indicating a potential anomaly. Although the other parameters such as source port, duration, and protocol are within normal ranges, the excessively large packet size raises concerns and is considered anomalous.",0.5991170151254285
443,57642,130,474,TCP,Label: Normal,"Reason: The incoming data point falls within the normal ranges for all parameters: src_port is 443, which is a typical port; packet_size is 130 bytes, well within the normal range; duration_ms is 474 ms, also within the normal range; and the protocol is TCP, which is a normal protocol. None of the values are close to the edge of the normal range in a way that would be considered borderline suspicious.",0.5833132746148092
443,3909,1293,71,TCP,Label: Borderline Large Packet,"Reason: The packet size of 1293 bytes is within the normal range of 100 to 1500 bytes but is close to the upper boundary, which may indicate a potentially risky or large packet, warranting closer inspection. All other parameters (src_port, duration_ms, and protocol) are within normal ranges.",0.5818804380066621
8080,61318,643,495,TCP,Label: Borderline Suspicious Duration,"Reason: The packet size is within the normal range, the source port is typical, and the protocol is normal (TCP). However, the duration of 495 ms is close to the upper boundary of the normal range (500 ms), making it borderline suspicious. All other parameters are within expected norms, but the proximity of the duration to the threshold warrants caution.",0.6123167896606949
8080,24207,509,466,TCP,Label: Normal,"Reason: The incoming data point falls within the normal ranges for all parameters: src_port is one of the typical values (8080), packet_size is well within the normal range (509 bytes), duration_ms is within the normal range (466 ms), and the protocol is TCP, which is considered normal. None of the values are close to the edge of the normal range in a way that would be considered borderline suspicious.",0.583673455004587
8080,44238,179,211,UDP,Label: Normal,"Reason: The incoming data point falls within the normal ranges for all parameters: src_port is 8080, which is one of the typical source ports; packet_size is 179 bytes, well within the normal range of 100 to 1500 bytes; duration_ms is 211 ms, within the normal range of 50 to 500 ms; and protocol is UDP, which is considered normal. None of the values are close to the edge of the normal range in a way that would be considered borderline suspicious.",0.5860647309319491
9999,61058,157,56,TCP,Label: Suspicious Port,"Reason: The source port (9999) is not one of the typical ports (80, 443, 22, or 8080) commonly used in normal behavior, making it suspicious. Although the packet size is slightly above the normal range, it's only marginally so, and the duration is well within normal bounds. The protocol (TCP) is normal, but the unusual source port raises concerns.",0.6270475473288738
